meta:config.TRAIN_DIR='data/train',config.BATCH_SIZE=32,config.NUM_EPOCHS=600,config.LEARNING_RATE=1e-05,config.LAMBDA_IDENTITY=0.0,1,600,config.LOAD_MODEL=False,config.N_POINTS=2048
idx,D_loss,G_M_loss,G_F_loss,cycle_loss,G_loss,epoch
0,0.5114491581916809,0.26708099246025085,0.2344832718372345,0.0012602269416674972,0.5028244853019714,0
1,0.5172438025474548,0.2689206302165985,0.23677010834217072,0.001260112738236785,0.506950855255127,0
2,0.5191589593887329,0.2768884003162384,0.236002117395401,0.0012601176276803017,0.5141506195068359,0
3,0.5160765051841736,0.26699429750442505,0.22904446721076965,0.0012602659408003092,0.49729904532432556,0
4,0.5114955902099609,0.2698485851287842,0.2362828552722931,0.0012600948102772236,0.5073915123939514,0
5,0.5205247402191162,0.26808589696884155,0.23884883522987366,0.0012600870104506612,0.5081948637962341,0
6,0.5101076364517212,0.2715153098106384,0.23036113381385803,0.0012601837515830994,0.5031366348266602,0
7,0.5152119994163513,0.2786368727684021,0.22690698504447937,0.00126024114433676,0.5068040490150452,0
8,0.5134837627410889,0.26778972148895264,0.23374789953231812,0.0013605128042399883,0.5028981566429138,0
9,0.5076143145561218,0.2701835036277771,0.2328774780035019,0.001360637485049665,0.5044216513633728,0
10,0.5165489912033081,0.26446831226348877,0.2371518760919571,0.0014069229364395142,0.503027081489563,0
11,0.5101779699325562,0.2716507315635681,0.2305765300989151,0.0015827302122488618,0.5038099884986877,0
12,0.5080162286758423,0.2729793190956116,0.23148532211780548,0.001710299402475357,0.5061749219894409,0
13,0.5062742233276367,0.2669444680213928,0.2334381490945816,0.0017696897266432643,0.5021522641181946,0
14,0.5136967897415161,0.27087724208831787,0.23355142772197723,0.0017405531834810972,0.5061692595481873,0
15,0.5103527307510376,0.26615065336227417,0.23463554680347443,0.0015795549843460321,0.50236576795578,0
16,0.512566089630127,0.2675383985042572,0.23612496256828308,0.0015233965823426843,0.5051867365837097,0
17,0.5207008123397827,0.2646787762641907,0.23434458673000336,0.0015944305341690779,0.5006178021430969,0
18,0.507034182548523,0.26428908109664917,0.23500728607177734,0.0015801978297531605,0.5008765459060669,0
19,0.5133058428764343,0.2696712017059326,0.23544824123382568,0.0015813045902177691,0.5067007541656494,0
20,0.5115953683853149,0.2671649158000946,0.23751471936702728,0.00168979458976537,0.506369411945343,0
21,0.5125241279602051,0.266586035490036,0.23666858673095703,0.0015477431006729603,0.504802405834198,0
22,0.5069608688354492,0.25971728563308716,0.23605558276176453,0.001553722657263279,0.4973265826702118,0
23,0.5129801034927368,0.2710449695587158,0.2324477732181549,0.001476223929785192,0.5049689412117004,0
24,0.5119102001190186,0.26810675859451294,0.2354377806186676,0.0014047266449779272,0.5049492716789246,0
25,0.5177521705627441,0.27167826890945435,0.23808394372463226,0.001274470123462379,0.5110366940498352,0
26,0.5098946690559387,0.2724369764328003,0.23899957537651062,0.0012382318964228034,0.5126748085021973,0
27,0.5125117301940918,0.26353365182876587,0.2303381711244583,0.001166743692010641,0.49503853917121887,0
28,0.5086557865142822,0.2678620517253876,0.23069730401039124,0.0011417854111641645,0.4997011423110962,0
29,0.5084397792816162,0.2662595510482788,0.2325386106967926,0.0010819250019267201,0.4998800754547119,0
30,0.5104519128799438,0.2739976644515991,0.2396281361579895,0.001177248079329729,0.5148030519485474,0
31,0.518345832824707,0.26289182901382446,0.23023274540901184,0.0014428512658923864,0.4945674240589142,0
32,0.5069286823272705,0.2672557234764099,0.2392471730709076,0.0016605791170150042,0.5081634521484375,0
33,0.5107587575912476,0.26472175121307373,0.2373209297657013,0.0020228326320648193,0.5040655136108398,0
34,0.510189414024353,0.26915043592453003,0.23829489946365356,0.0021438011899590492,0.5095891356468201,0
35,0.5077298283576965,0.2717688977718353,0.23992100358009338,0.0021526729688048363,0.5138425827026367,0
36,0.5015035271644592,0.2705824375152588,0.23802298307418823,0.0021401336416602135,0.5107455253601074,0
37,0.5057246685028076,0.267636239528656,0.23319914937019348,0.0022259471006691456,0.5030613541603088,0
38,0.5208379030227661,0.26137250661849976,0.23333661258220673,0.002160372445359826,0.4968695044517517,0
0,0.5073392391204834,0.2611250877380371,0.2375865876674652,0.0021606103982776403,0.5008723139762878,1
1,0.5111978054046631,0.2682945430278778,0.23357197642326355,0.0022006044164299965,0.5040671229362488,1
2,0.5093408823013306,0.2644166946411133,0.23778070509433746,0.002213801024481654,0.5044111609458923,1
3,0.5043379068374634,0.26384496688842773,0.23307421803474426,0.002403778024017811,0.49932295083999634,1
4,0.5039293169975281,0.2595846652984619,0.23786157369613647,0.002513487357646227,0.4999597370624542,1
5,0.4987660050392151,0.268541157245636,0.23751699924468994,0.0025880318135023117,0.5086461901664734,1
6,0.5123950242996216,0.2668325901031494,0.238907128572464,0.0025046453811228275,0.5082443356513977,1
7,0.5067003965377808,0.25902336835861206,0.23362034559249878,0.0025610369630157948,0.49520474672317505,1
8,0.5098611116409302,0.2697880268096924,0.23889952898025513,0.002517757937312126,0.5112053155899048,1
9,0.5034945011138916,0.2682867646217346,0.23562295734882355,0.002586756367236376,0.5064964890480042,1
10,0.5106791257858276,0.27038389444351196,0.2370670586824417,0.0026750764809548855,0.510125994682312,1
11,0.5026484131813049,0.2719501256942749,0.24440905451774597,0.0027636257000267506,0.519122838973999,1
12,0.5098087191581726,0.2564294934272766,0.23760318756103516,0.0029845754615962505,0.4970172643661499,1
13,0.5036578178405762,0.2618575692176819,0.24021145701408386,0.0031184800900518894,0.505187451839447,1
14,0.5015749931335449,0.2641414999961853,0.24346676468849182,0.0030206493102014065,0.5106289386749268,1
15,0.5031267404556274,0.26837170124053955,0.23334693908691406,0.0030229331459850073,0.5047415494918823,1
16,0.5069429874420166,0.2664894461631775,0.24080653488636017,0.003008040599524975,0.5103040337562561,1
17,0.5030533671379089,0.27404212951660156,0.23506224155426025,0.0031278168316930532,0.5122321844100952,1
18,0.5010700225830078,0.26329880952835083,0.23950593173503876,0.003192091826349497,0.505996823310852,1
19,0.5081422328948975,0.26713815331459045,0.23938390612602234,0.0031137820333242416,0.509635865688324,1
20,0.5078490376472473,0.26417165994644165,0.23710505664348602,0.0032118279486894608,0.5044885873794556,1
21,0.500150203704834,0.26782864332199097,0.23695728182792664,0.0033279121853411198,0.5081138014793396,1
22,0.5053673982620239,0.26146313548088074,0.23798209428787231,0.0036933617666363716,0.5031386017799377,1
23,0.5115671157836914,0.2676777243614197,0.24108728766441345,0.003937961533665657,0.5127029418945312,1
24,0.5015230774879456,0.26978105306625366,0.2362534999847412,0.003930209204554558,0.5099647641181946,1
25,0.5096892714500427,0.26320064067840576,0.24200552701950073,0.0038648569025099277,0.5090710520744324,1
26,0.5046104788780212,0.2680915594100952,0.24379238486289978,0.003772290423512459,0.5156562924385071,1
27,0.5003823041915894,0.2774435579776764,0.23673641681671143,0.0038007181137800217,0.5179806351661682,1
28,0.5018907785415649,0.2734792232513428,0.2330562174320221,0.0037570721469819546,0.5102924704551697,1
29,0.49915483593940735,0.26905617117881775,0.23616419732570648,0.003662651404738426,0.508882999420166,1
30,0.4952361583709717,0.2746049165725708,0.2384602278470993,0.0036227558739483356,0.5166879296302795,1
31,0.5068250894546509,0.2672325372695923,0.24103012681007385,0.003534931456670165,0.5117975473403931,1
32,0.4940033257007599,0.2683660387992859,0.24596622586250305,0.0035407538525760174,0.5178730487823486,1
33,0.5007180571556091,0.2671777606010437,0.2426237314939499,0.0035277828574180603,0.513329267501831,1
34,0.5046905279159546,0.2692335844039917,0.2358092963695526,0.003447046037763357,0.5084899663925171,1
35,0.5049201250076294,0.26947546005249023,0.23467062413692474,0.003407379612326622,0.5075534582138062,1
36,0.500056266784668,0.26602765917778015,0.24441152811050415,0.0033805235289037228,0.513819694519043,1
37,0.5027856230735779,0.2740965187549591,0.24459680914878845,0.003377310000360012,0.5220706462860107,1
38,0.5178912878036499,0.2699098587036133,0.23797638714313507,0.003443954512476921,0.5113301873207092,1
0,0.4973102807998657,0.2691764831542969,0.24545258283615112,0.0034441854804754257,0.5180732607841492,2
1,0.4991437792778015,0.26747453212738037,0.24068023264408112,0.003431235905736685,0.5115860104560852,2
2,0.497650146484375,0.26323768496513367,0.23965215682983398,0.003487329464405775,0.5063772201538086,2
3,0.5009973049163818,0.2618703544139862,0.2412838339805603,0.0035011451691389084,0.5066552758216858,2
4,0.5077695846557617,0.26553234457969666,0.24138538539409637,0.003530412446707487,0.5104480981826782,2
5,0.4893850088119507,0.2663295865058899,0.24152979254722595,0.00352352112531662,0.5113828778266907,2
6,0.5071096420288086,0.27356699109077454,0.24145574867725372,0.0035865167155861855,0.5186092853546143,2
7,0.4943862557411194,0.2660130560398102,0.23771998286247253,0.0035441769286990166,0.5072771906852722,2
