meta:config.TRAIN_DIR='data/train',config.BATCH_SIZE=128,config.GAN_NUM_EPOCHS=500,config.LEARNING_RATE=0.0001,10,500,config.LOAD_MODEL=False,config.N_POINTS=2048
idx,D_loss,G_M_loss,G_F_loss,cycle_loss,G_loss,epoch
0,0.510297417640686,0.22022166848182678,0.27048778533935547,0.042831338942050934,0.5335407853126526,0
1,0.5086451172828674,0.22095409035682678,0.2670592665672302,0.0427563413977623,0.5307697057723999,0
2,0.5098574161529541,0.22601723670959473,0.2873897850513458,0.04337874799966812,0.5567857623100281,0
3,0.5084313154220581,0.21978911757469177,0.2755899429321289,11.577289581298828,12.07266902923584,0
4,0.5120556950569153,0.22073087096214294,0.2814701199531555,11.147673606872559,11.649874687194824,0
5,0.5092681646347046,0.22082054615020752,0.27422118186950684,30.325366973876953,30.82040786743164,0
6,0.5062055587768555,0.23236244916915894,0.27264854311943054,0.4229390025138855,0.9279499650001526,0
7,0.5084841251373291,0.21795351803302765,0.269099622964859,0.25561273097991943,0.7426658868789673,0
8,0.5106205940246582,0.2263680100440979,0.26323172450065613,0.1595493108034134,0.6491490602493286,0
9,0.5083799958229065,0.21986404061317444,0.2713542580604553,0.15980574488639832,0.6510240435600281,0
0,0.4977022409439087,0.2217726856470108,0.2678104043006897,0.3605024814605713,0.8500855565071106,1
1,0.5021006464958191,0.2224491834640503,0.27690884470939636,0.26025909185409546,0.7596170902252197,1
2,0.5000122785568237,0.219508558511734,0.27888888120651245,0.16638341546058655,0.664780855178833,1
3,0.4965718984603882,0.23333746194839478,0.2744458317756653,0.11853836476802826,0.6263216733932495,1
4,0.5023450255393982,0.22677931189537048,0.2709729075431824,0.04360909014940262,0.5413613319396973,1
5,0.49566683173179626,0.22043879330158234,0.2762809991836548,0.03576219081878662,0.5324819684028625,1
6,0.49648499488830566,0.2356889843940735,0.2801342010498047,0.032635144889354706,0.5484583377838135,1
7,0.49763429164886475,0.22838985919952393,0.2770155072212219,0.041498467326164246,0.5469038486480713,1
8,0.49720704555511475,0.2212642878293991,0.2774413824081421,0.10918238013982773,0.6078880429267883,1
9,0.4931228756904602,0.22740118205547333,0.2821124494075775,0.08557847142219543,0.5950920581817627,1
0,0.494320809841156,0.2288426160812378,0.2802141606807709,0.08560024201869965,0.5946570634841919,2
1,0.48609960079193115,0.23152032494544983,0.2885531783103943,0.08910863846540451,0.6091821789741516,2
2,0.4873891770839691,0.22819241881370544,0.2889043092727661,0.10732721537351608,0.6244239807128906,2
3,0.49471592903137207,0.22641953825950623,0.2893253564834595,0.0836685299873352,0.5994134545326233,2
4,0.4841454327106476,0.22453097999095917,0.2833148241043091,0.0736628845334053,0.5815086960792542,2
5,0.4838118255138397,0.23806539177894592,0.27794724702835083,0.045147836208343506,0.5611605048179626,2
6,0.4873434901237488,0.23951347172260284,0.2766656279563904,0.04284178465604782,0.5590208768844604,2
7,0.47650712728500366,0.23054006695747375,0.289669930934906,0.22904376685619354,0.7492538094520569,2
8,0.47803354263305664,0.24002805352210999,0.2626931667327881,0.3109843134880066,0.8137055039405823,2
9,0.4837876558303833,0.23097868263721466,0.2811695635318756,0.08485859632492065,0.5970068573951721,2
0,0.46848735213279724,0.23620007932186127,0.2911261320114136,0.05951809883117676,0.5868443250656128,3
1,0.4760046601295471,0.24138720333576202,0.2914021909236908,0.06492398679256439,0.5977134108543396,3
2,0.4795289635658264,0.23871317505836487,0.27846047282218933,0.04978834465146065,0.5669620037078857,3
3,0.4735623002052307,0.24306946992874146,0.2780129015445709,0.0734795555472374,0.5945619344711304,3
4,0.4724106192588806,0.24222204089164734,0.294752836227417,0.07858273386955261,0.6155576705932617,3
5,0.4678112268447876,0.2490682750940323,0.294949471950531,0.07883858680725098,0.6228563189506531,3
6,0.473900705575943,0.24269656836986542,0.2908819913864136,0.0810147225856781,0.6145932674407959,3
7,0.4691528081893921,0.24493205547332764,0.28650903701782227,0.07944527268409729,0.6108863353729248,3
8,0.4697534441947937,0.24658724665641785,0.2989117205142975,0.06960537284612656,0.6151043176651001,3
