meta:config.TRAIN_DIR='data/train_test_100',config.BATCH_SIZE=2,config.NUM_EPOCHS=3,config.LEARNING_RATE=1e-05,config.LAMBDA_IDENTITY=0.0,0.1,3,config.LOAD_MODEL=False,config.N_POINTS=2048
idx,D_loss,G_M_loss,G_F_loss,cycle_loss,G_loss,epoch
0,0.5237917900085449,0.29251497983932495,0.2782226502895355,0.1558847576379776,0.7266223430633545,0
1,0.5385615229606628,0.2954200208187103,0.3752661347389221,0.15586142241954803,0.8265475630760193,0
2,0.5064223408699036,0.27664539217948914,0.3103685975074768,0.15591435134410858,0.7429283261299133,0
3,0.5068408250808716,0.27681711316108704,0.33806830644607544,0.15590882301330566,0.7707942724227905,0
4,0.5098397731781006,0.2756439447402954,0.33110547065734863,0.1559002697467804,0.762649655342102,0
5,0.5175886750221252,0.3162577152252197,0.31369084119796753,0.1559077352285385,0.785856306552887,0
6,0.5013177394866943,0.30465167760849,0.3133864998817444,0.15590280294418335,0.7739409804344177,0
7,0.49192172288894653,0.25529778003692627,0.31765997409820557,0.1558954268693924,0.728853166103363,0
8,0.5340285301208496,0.2760496437549591,0.30573707818984985,0.15588830411434174,0.7376750707626343,0
9,0.5294657945632935,0.338928759098053,0.2936890721321106,0.15590256452560425,0.7885203957557678,0
10,0.5078284740447998,0.3038051724433899,0.293388694524765,0.15591087937355042,0.7531046867370605,0
11,0.5009306073188782,0.2836834788322449,0.3125680088996887,0.15588921308517456,0.7521407008171082,0
12,0.5323786735534668,0.3289964199066162,0.32597583532333374,0.15588444471359253,0.8108566999435425,0
13,0.5215429067611694,0.30465584993362427,0.32713210582733154,0.1559014916419983,0.7876894474029541,0
14,0.534095048904419,0.3086809515953064,0.34310460090637207,0.15588074922561646,0.8076663017272949,0
15,0.5393633842468262,0.3191840648651123,0.3251502513885498,0.15591652691364288,0.8002508282661438,0
16,0.5415555834770203,0.2899514436721802,0.3435862958431244,0.15589648485183716,0.7894342541694641,0
17,0.5271448493003845,0.2938504219055176,0.31422102451324463,0.1559024453163147,0.7639738917350769,0
18,0.49321067333221436,0.27206677198410034,0.3074934780597687,0.1558949053287506,0.7354551553726196,0
19,0.5075344443321228,0.2852829694747925,0.3187936544418335,0.15588873624801636,0.7599653601646423,0
20,0.5324527025222778,0.28411704301834106,0.2885017395019531,0.15588462352752686,0.728503406047821,0
21,0.5095044374465942,0.28561028838157654,0.3232850432395935,0.15589186549186707,0.7647871971130371,0
22,0.5222921967506409,0.2964473366737366,0.31031984090805054,0.15590646862983704,0.7626736164093018,0
23,0.4780302047729492,0.30410751700401306,0.3161211311817169,0.1558922976255417,0.7761209607124329,0
24,0.538745641708374,0.3485373258590698,0.31840750575065613,0.15590550005435944,0.8228503465652466,0
25,0.4994810223579407,0.2890828251838684,0.29470452666282654,0.16326263546943665,0.7470499277114868,0
26,0.5251843929290771,0.3072711229324341,0.29911714792251587,0.16648375988006592,0.7728720307350159,0
27,0.5176430344581604,0.27157410979270935,0.3219640254974365,0.16647553443908691,0.7600136995315552,0
28,0.5297160148620605,0.28471648693084717,0.302288293838501,0.16912882030010223,0.7561336159706116,0
29,0.5336841344833374,0.3251052498817444,0.2897149920463562,0.17044398188591003,0.785264253616333,0
30,0.5299491286277771,0.2875157296657562,0.2959119379520416,0.1683683693408966,0.7517960071563721,0
31,0.542412281036377,0.3186579644680023,0.30471986532211304,0.16366630792617798,0.787044107913971,0
32,0.49655860662460327,0.3364841043949127,0.32181623578071594,0.16099052131175995,0.8192908763885498,0
33,0.5206335783004761,0.31217360496520996,0.3295668959617615,0.16192971169948578,0.8036702275276184,0
34,0.5253919363021851,0.31716835498809814,0.3361448645591736,0.16159015893936157,0.8149033784866333,0
