meta:config.TRAIN_DIR='data/train',config.BATCH_SIZE=32,config.NUM_EPOCHS=1,config.LEARNING_RATE=0.001,config.LAMBDA_IDENTITY=0.0,10,1,config.LOAD_MODEL=True,config.N_POINTS=2048
idx,D_loss,G_M_loss,G_F_loss,cycle_loss,G_loss,epoch
0,0.44336798787117004,0.3124583959579468,0.33482837677001953,0.0002790019498206675,0.6475657820701599,0
1,0.41836705803871155,0.32372015714645386,0.3614133298397064,0.0002749331179074943,0.6854084134101868,0
2,0.40174853801727295,0.32145997881889343,0.37172865867614746,0.0002794036117848009,0.6934680938720703,0
3,0.42564627528190613,0.32382816076278687,0.3470287024974823,0.00028067571111023426,0.6711375117301941,0
4,0.40885215997695923,0.3400304913520813,0.3707294464111328,0.00028120106435380876,0.7110411524772644,0
5,0.46631157398223877,0.3236883580684662,0.34709304571151733,0.00027686121757142246,0.6710582375526428,0
6,0.43856745958328247,0.32670801877975464,0.38153111934661865,0.00027990550734102726,0.7085190415382385,0
7,0.4417598247528076,0.320976197719574,0.3911672830581665,0.00027924682945013046,0.7124227285385132,0
8,0.405511736869812,0.3414475619792938,0.3893531262874603,0.0002787853009067476,0.7310794591903687,0
9,0.5128219127655029,0.4262029528617859,0.35662415623664856,0.0002795297186821699,0.7831066846847534,0
10,0.4932987093925476,0.450562983751297,0.3890876770019531,0.00028021022444590926,0.8399308323860168,0
11,0.46154510974884033,0.4104006290435791,0.4878389537334442,1.5167351961135864,2.4149746894836426,0
12,0.36241400241851807,0.5118744969367981,0.48941850662231445,1.5166071653366089,2.517899990081787,0
13,0.3881813883781433,0.5178593397140503,0.523535966873169,1.5171023607254028,2.558497667312622,0
14,0.3287338614463806,0.50138258934021,0.5574590563774109,0.8379361629486084,1.896777868270874,0
15,0.32777661085128784,0.5707606077194214,0.5517316460609436,0.12343354523181915,1.2459259033203125,0
16,0.3039931654930115,0.5367051362991333,0.6023069024085999,0.2519790232181549,1.3909910917282104,0
17,0.2699681520462036,0.5299601554870605,0.6196131110191345,0.028138380497694016,1.1777117252349854,0
18,0.2441699206829071,0.5802057981491089,0.5921146869659424,0.04038955271244049,1.2127100229263306,0
19,0.23596137762069702,0.6052662134170532,0.6425556540489197,0.08944094181060791,1.337262749671936,0
20,0.21800854802131653,0.6302417516708374,0.6551744937896729,2.016284942626953,3.301701068878174,0
21,0.18187645077705383,0.649937629699707,0.6837002038955688,2.0160181522369385,3.349656105041504,0
22,0.2186262607574463,0.6870071291923523,0.6187293529510498,0.6456858515739441,1.9514224529266357,0
23,0.22377000749111176,0.6332747936248779,0.6718139052391052,0.06510217487812042,1.370190978050232,0
24,0.1914515197277069,0.6224872469902039,0.6214132308959961,0.19120332598686218,1.4351038932800293,0
25,0.2172202169895172,0.6732456684112549,0.6749676465988159,0.07248768210411072,1.420701026916504,0
26,0.15226323902606964,0.6472151279449463,0.7262965440750122,0.007868876680731773,1.381380558013916,0
27,0.16751009225845337,0.6256694793701172,0.7537510991096497,0.17532484233379364,1.5547453165054321,0
28,0.19926494359970093,0.7245017886161804,0.7527672052383423,0.19653701782226562,1.6738059520721436,0
29,0.15914368629455566,0.7577040791511536,0.7296131253242493,0.11063593626022339,1.5979530811309814,0
30,0.17055460810661316,0.6820058822631836,0.7361533641815186,0.02446657605469227,1.442625880241394,0
31,0.14253666996955872,0.7410398721694946,0.7467741966247559,0.07990488409996033,1.5677189826965332,0
32,0.1382516771554947,0.7579419612884521,0.7392395734786987,0.04748263582587242,1.5446641445159912,0
33,0.13904358446598053,0.7370601892471313,0.7145571708679199,0.0488826185464859,1.500499963760376,0
34,0.1426875740289688,0.7630434036254883,0.7365694046020508,0.014303511008620262,1.5139163732528687,0
35,0.1385117769241333,0.7196661829948425,0.6850045323371887,0.014569925144314766,1.4192405939102173,0
36,0.12884047627449036,0.665605902671814,0.7779504060745239,0.07926864922046661,1.522825002670288,0
37,0.13740985095500946,0.7664451599121094,0.7293645739555359,0.07943400740623474,1.5752438306808472,0
38,0.37281572818756104,0.5950238704681396,0.617749035358429,1.0644962787628174,2.277269124984741,0
