meta:config.TRAIN_DIR='data/train_test_10',config.BATCH_SIZE=2,config.GAN_NUM_EPOCHS=2,config.LEARNING_RATE=0.0001,10,2,config.LOAD_MODEL=False,config.N_POINTS=2048
idx,D_loss,G_M_loss,G_F_loss,cycle_loss,G_loss,epoch
0,0.5101498961448669,0.25609034299850464,0.29387348890304565,0.10747720301151276,0.6574410200119019,0
1,0.4989921748638153,0.2509339451789856,0.25979557633399963,0.17783373594284058,0.6885632872581482,0
2,0.5078343152999878,0.20857563614845276,0.25780704617500305,0.18392972648143768,0.6503124237060547,0
3,0.5143522620201111,0.21654349565505981,0.28903260827064514,0.13406671583652496,0.6396428346633911,0
4,0.5207622647285461,0.23482275009155273,0.28646671772003174,0.1445229947566986,0.6658124923706055,0
5,0.5459029674530029,0.26323091983795166,0.28615066409111023,0.14077210426330566,0.6901537179946899,0
6,0.552177906036377,0.23293465375900269,0.31988441944122314,0.16184109449386597,0.7146601676940918,0
7,0.4969854950904846,0.25249797105789185,0.2932243347167969,0.18040521442890167,0.7261275053024292,0
8,0.5238933563232422,0.2196493148803711,0.2778029441833496,0.16301658749580383,0.6604688167572021,0
9,0.49994373321533203,0.2300577312707901,0.305376797914505,0.15098878741264343,0.6864233016967773,0
0,0.49792784452438354,0.28253281116485596,0.28344154357910156,0.14301249384880066,0.7089868783950806,1
1,0.4884636700153351,0.24257582426071167,0.3007796108722687,0.14020892977714539,0.6835644245147705,1
2,0.5152286291122437,0.2707449197769165,0.2932114005088806,0.20709338784217834,0.7710497379302979,1
3,0.5048505067825317,0.28613200783729553,0.3084782361984253,0.23710468411445618,0.8317148685455322,1
4,0.5041345953941345,0.20896625518798828,0.3061330318450928,0.2538933753967285,0.7689926624298096,1
5,0.504728376865387,0.25866755843162537,0.31361478567123413,0.29652881622314453,0.8688111305236816,1
6,0.49029889702796936,0.2505669593811035,0.28437843918800354,0.41163474321365356,0.9465801119804382,1
7,0.554186224937439,0.25029096007347107,0.2775120735168457,0.4898025095462799,1.0176055431365967,1
8,0.4851851165294647,0.25727954506874084,0.2820195257663727,0.540835976600647,1.0801351070404053,1
9,0.5311006903648376,0.2663123607635498,0.2829500734806061,0.519576907157898,1.0688393115997314,1
