meta:config.TRAIN_DIR='data/train',config.BATCH_SIZE=32,config.NUM_EPOCHS=50,config.LEARNING_RATE=0.001,config.LAMBDA_IDENTITY=0.0,10,50,config.LOAD_MODEL=False,config.N_POINTS=2048
idx,D_loss,G_M_loss,G_F_loss,cycle_loss,G_loss,epoch
0,0.5249358415603638,0.27748212218284607,0.2796506881713867,0.08068378269672394,0.6378166079521179,0
1,0.5210511684417725,0.28306978940963745,0.28188154101371765,0.08068142086267471,0.6456327438354492,0
2,0.5210586786270142,0.2767791152000427,0.2709667682647705,0.08068400621414185,0.6284298896789551,0
3,0.5235438346862793,0.28776270151138306,0.2744773030281067,0.08068482577800751,0.6429248452186584,0
4,0.5159841775894165,0.28068506717681885,0.27932602167129517,0.08068057894706726,0.6406916379928589,0
5,0.5185986757278442,0.29459667205810547,0.27338090538978577,0.08067657053470612,0.6486541032791138,0
6,0.5197034478187561,0.28944534063339233,0.2801017761230469,0.0806802362203598,0.6502273678779602,0
7,0.5236689448356628,0.27930748462677,0.27102959156036377,0.08068197965621948,0.6310190558433533,0
8,0.5179250240325928,0.28795987367630005,0.28036680817604065,0.08068187534809113,0.649008572101593,0
9,0.5175144672393799,0.2826436758041382,0.26599639654159546,0.08068069815635681,0.6293207406997681,0
10,0.5252219438552856,0.2844022512435913,0.25860995054244995,0.08068226277828217,0.6236944794654846,0
11,0.5056598782539368,0.27623575925827026,0.25912678241729736,0.08068032562732697,0.6160428524017334,0
12,0.512479305267334,0.2875363230705261,0.26427292823791504,0.08068346232175827,0.63249272108078,0
13,0.5175972580909729,0.28909963369369507,0.3027265965938568,0.08068296313285828,0.6725091934204102,0
14,0.4933561682701111,0.2820392847061157,0.2993941903114319,0.08067527413368225,0.6621087789535522,0
15,0.5044664144515991,0.27404311299324036,0.2574222683906555,0.080682173371315,0.6121475696563721,0
16,0.5027737617492676,0.28250575065612793,0.2717394530773163,0.08068035542964935,0.6349256038665771,0
17,0.49894529581069946,0.28164058923721313,0.2847488820552826,0.08068008720874786,0.64706951379776,0
18,0.49841320514678955,0.27846795320510864,0.28632497787475586,0.08068010210990906,0.6454730033874512,0
19,0.5038058757781982,0.2837419807910919,0.2823181748390198,0.0806804820895195,0.6467406749725342,0
20,0.490389883518219,0.2767637372016907,0.29985713958740234,0.08067680895328522,0.657297670841217,0
21,0.5005455017089844,0.27677398920059204,0.26429125666618347,0.08068390935659409,0.6217491030693054,0
22,0.512660801410675,0.27432799339294434,0.27665674686431885,0.08068618178367615,0.6316709518432617,0
23,0.5124781727790833,0.27840447425842285,0.2600635886192322,0.08067504316568375,0.6191431283950806,0
24,0.5057189464569092,0.2714385986328125,0.26270169019699097,0.08068343997001648,0.6148236989974976,0
25,0.5038050413131714,0.2911543548107147,0.2717151641845703,0.08067803084850311,0.6435475945472717,0
26,0.5068426132202148,0.2796608507633209,0.2748221755027771,0.08068066835403442,0.6351637244224548,0
27,0.5108629465103149,0.2783999741077423,0.25940752029418945,0.08068086206912994,0.6184883117675781,0
28,0.4986158609390259,0.2769095301628113,0.2783149778842926,0.08068183064460754,0.6359063386917114,0
29,0.5056706070899963,0.2849651575088501,0.2636665105819702,0.0806833878159523,0.6293150782585144,0
30,0.5088056325912476,0.2838771343231201,0.26479828357696533,0.08068248629570007,0.6293579339981079,0
31,0.496508926153183,0.27595335245132446,0.269970178604126,0.08067765086889267,0.6266011595726013,0
32,0.49666374921798706,0.2848767042160034,0.25251704454421997,0.019817762076854706,0.5572115182876587,0
33,0.4994715452194214,0.2737855315208435,0.2647029161453247,0.004111520946025848,0.5425999760627747,0
34,0.505388617515564,0.275956392288208,0.27387872338294983,0.0015416868263855577,0.5513767600059509,0
35,0.5071015954017639,0.24638879299163818,0.27500641345977783,0.0012210679706186056,0.5226162672042847,0
36,0.5008088946342468,0.2546103000640869,0.2808060050010681,0.001653882791288197,0.5370702147483826,0
37,0.5082036852836609,0.24874109029769897,0.26631075143814087,0.0023394939489662647,0.5173913240432739,0
38,0.5030671954154968,0.2530503273010254,0.2923441529273987,0.0024385275319218636,0.5478330254554749,0
