meta:config.TRAIN_DIR='data/train_test_100',config.BATCH_SIZE=2,config.NUM_EPOCHS=3,config.LEARNING_RATE=1e-05,config.LAMBDA_IDENTITY=0.0,0.1,3,config.LOAD_MODEL=False,config.N_POINTS=2048
idx,D_loss,G_M_loss,G_F_loss,cycle_loss,G_loss,epoch
0,0.5010855793952942,0.2899748682975769,0.3050628900527954,0.05229250341653824,0.6473302841186523,0
1,0.5378949642181396,0.31319957971572876,0.32105791568756104,0.05154845491051674,0.6858059763908386,0
2,0.5245288610458374,0.28442564606666565,0.31446781754493713,0.051493436098098755,0.6503869295120239,0
3,0.48572850227355957,0.31943339109420776,0.3151452839374542,0.051088184118270874,0.6856669187545776,0
4,0.5187289714813232,0.2950744032859802,0.3190109133720398,0.050690554082393646,0.6647758483886719,0
5,0.5250837206840515,0.2588944733142853,0.3011225461959839,0.05088282376527786,0.610899806022644,0
6,0.5278810262680054,0.28339871764183044,0.2988869547843933,0.050476834177970886,0.6327624917030334,0
7,0.5351309180259705,0.288222998380661,0.3315989375114441,0.04935305565595627,0.6691749691963196,0
8,0.5353575944900513,0.2881086468696594,0.29216641187667847,0.048416782170534134,0.6286918520927429,0
9,0.5115265846252441,0.35135987401008606,0.3092297613620758,0.04414939135313034,0.7047390341758728,0
10,0.4884191155433655,0.3109308183193207,0.33330437541007996,0.04124189540743828,0.685477077960968,0
11,0.5175201892852783,0.31047263741493225,0.32993122935295105,0.039778053760528564,0.6801819205284119,0
12,0.5099788904190063,0.3129207491874695,0.33458203077316284,0.03683258593082428,0.6843353509902954,0
13,0.5143685340881348,0.3039102852344513,0.31818798184394836,0.03485362231731415,0.656951904296875,0
14,0.4921749532222748,0.3032244145870209,0.3343665301799774,0.033842720091342926,0.671433687210083,0
15,0.5212303996086121,0.313122034072876,0.30711057782173157,0.032877370715141296,0.6531099677085876,0
16,0.5125733613967896,0.3266907334327698,0.27326858043670654,0.03452642261981964,0.6344857215881348,0
17,0.5191375017166138,0.28698304295539856,0.2937159240245819,0.03606707602739334,0.6167660355567932,0
18,0.5249320268630981,0.32502251863479614,0.2607812285423279,0.03691559284925461,0.6227193474769592,0
