meta:config.TRAIN_DIR='data/train',config.BATCH_SIZE=32,config.NUM_EPOCHS=600,config.LEARNING_RATE=1e-05,config.LAMBDA_IDENTITY=0.0,1,600,config.LOAD_MODEL=False,config.N_POINTS=2048
idx,D_loss,G_M_loss,G_F_loss,cycle_loss,G_loss,epoch
0,0.5257512331008911,0.2822198271751404,0.23231104016304016,0.008165805600583553,0.5226966738700867,0
1,0.5255151987075806,0.27257171273231506,0.23100696504116058,0.008165696635842323,0.5117443799972534,0
2,0.5245412588119507,0.2719704508781433,0.23183941841125488,0.008165771141648293,0.5119756460189819,0
3,0.5312769412994385,0.2807408571243286,0.22929008305072784,0.008165573701262474,0.5181965231895447,0
4,0.5280802845954895,0.27549612522125244,0.22841110825538635,0.008165624924004078,0.5120728015899658,0
5,0.5241811871528625,0.2756856083869934,0.23141871392726898,0.008165678940713406,0.5152699947357178,0
6,0.5235787630081177,0.28244298696517944,0.23012469708919525,0.008165688253939152,0.5207334160804749,0
7,0.5302210450172424,0.2792879343032837,0.2305518537759781,0.008165614679455757,0.51800537109375,0
8,0.5284124612808228,0.2785196602344513,0.23202542960643768,0.008316641673445702,0.518861711025238,0
9,0.5230251550674438,0.2774215042591095,0.22926685214042664,0.008412269875407219,0.5151005983352661,0
10,0.5227872133255005,0.2733137607574463,0.22996769845485687,0.008492285385727882,0.5117737650871277,0
11,0.5319828987121582,0.28195178508758545,0.23423513770103455,0.008347183465957642,0.5245341062545776,0
12,0.5224573612213135,0.2755601406097412,0.23408201336860657,0.008347315713763237,0.517989456653595,0
13,0.5276849269866943,0.28209906816482544,0.23268967866897583,0.008446639403700829,0.5232353806495667,0
14,0.525601863861084,0.2721257209777832,0.22957107424736023,0.008823404088616371,0.5105202198028564,0
15,0.5256333351135254,0.2743401527404785,0.22741173207759857,0.009065361693501472,0.510817289352417,0
16,0.5235557556152344,0.2715994715690613,0.2324855923652649,0.009152980521321297,0.5132380723953247,0
17,0.5228268504142761,0.2764546573162079,0.22273385524749756,0.009167484939098358,0.508355975151062,0
18,0.5167853832244873,0.26992619037628174,0.2304685264825821,0.009071859531104565,0.5094665884971619,0
19,0.5186349153518677,0.2740227282047272,0.23650619387626648,0.009329445660114288,0.5198583602905273,0
20,0.5141595005989075,0.26816272735595703,0.23091527819633484,0.009230801835656166,0.5083088278770447,0
21,0.5254600048065186,0.2733677923679352,0.23096932470798492,0.00903033185750246,0.5133674740791321,0
22,0.5183090567588806,0.2775588631629944,0.2224813997745514,0.008847850374877453,0.5088881254196167,0
23,0.5228505730628967,0.28087303042411804,0.23130404949188232,0.008845707401633263,0.5210227966308594,0
24,0.5219844579696655,0.27741432189941406,0.226261705160141,0.008859979920089245,0.5125360488891602,0
25,0.5221515893936157,0.2756684422492981,0.22575631737709045,0.009268403053283691,0.5106931924819946,0
26,0.5202034711837769,0.2766406238079071,0.2267541140317917,0.00954864639788866,0.5129433870315552,0
27,0.523746132850647,0.26882243156433105,0.23022092878818512,0.009611064568161964,0.5086544156074524,0
28,0.5198262333869934,0.2788904309272766,0.22782623767852783,0.0100326556712389,0.5167493224143982,0
29,0.521969199180603,0.2756723165512085,0.23026765882968903,0.010117649100720882,0.5160576105117798,0
30,0.5215895175933838,0.2765140235424042,0.23007595539093018,0.00993303768336773,0.5165230631828308,0
31,0.5207674503326416,0.2751825451850891,0.22741232812404633,0.009644240140914917,0.5122390985488892,0
32,0.521416187286377,0.2740427255630493,0.23367714881896973,0.009843941777944565,0.5175638198852539,0
33,0.5148378610610962,0.2820017635822296,0.22666804492473602,0.009697044268250465,0.518366813659668,0
34,0.5157170295715332,0.2809106111526489,0.2330436110496521,0.009410571306943893,0.523364782333374,0
35,0.5165910124778748,0.27121084928512573,0.23160746693611145,0.009383684024214745,0.5122020244598389,0
36,0.5209085941314697,0.27365642786026,0.22697487473487854,0.009652198292315006,0.5102835297584534,0
37,0.5217361450195312,0.27225834131240845,0.23376783728599548,0.009956805035471916,0.5159829258918762,0
38,0.5197814702987671,0.2727205455303192,0.22543327510356903,0.010007125325500965,0.5081609487533569,0
0,0.5112297534942627,0.2779678702354431,0.23117849230766296,0.010007258504629135,0.5191535949707031,1
1,0.5177494883537292,0.27337414026260376,0.22905251383781433,0.009805575013160706,0.5122321844100952,1
2,0.5181859731674194,0.27373966574668884,0.2283955216407776,0.009739270433783531,0.5118744373321533,1
3,0.5153606534004211,0.2694256007671356,0.22910961508750916,0.009780146181583405,0.50831538438797,1
4,0.5176688432693481,0.26638031005859375,0.2322264015674591,0.01001816987991333,0.5086249113082886,1
5,0.5187775492668152,0.2727243900299072,0.23152470588684082,0.010167805477976799,0.5144168734550476,1
6,0.5161557793617249,0.2735327184200287,0.23312999308109283,0.01034986600279808,0.5170125961303711,1
7,0.5159479379653931,0.26872727274894714,0.23440077900886536,0.010633641853928566,0.5137616991996765,1
8,0.512016773223877,0.2673611044883728,0.23269036412239075,0.010866967961192131,0.5109184384346008,1
9,0.5147557854652405,0.2674744427204132,0.2286415547132492,0.01099193561822176,0.5071079134941101,1
10,0.5162976384162903,0.27658510208129883,0.2284083366394043,0.011093584820628166,0.516086995601654,1
11,0.5129393935203552,0.27765294909477234,0.2249997854232788,0.010774565860629082,0.5134273171424866,1
12,0.5163999795913696,0.27447429299354553,0.22532929480075836,0.010787563398480415,0.5105911493301392,1
13,0.5152856111526489,0.27484196424484253,0.2314639389514923,0.010828523896634579,0.517134428024292,1
14,0.5162460803985596,0.27133333683013916,0.22788719832897186,0.010873889550566673,0.5100944638252258,1
15,0.5161550641059875,0.274970144033432,0.2260962575674057,0.010916398838162422,0.511982798576355,1
16,0.512072741985321,0.2756495475769043,0.22256238758563995,0.010623011738061905,0.508834958076477,1
17,0.5116332769393921,0.2671460509300232,0.23643603920936584,0.01048333290964365,0.5140654444694519,1
18,0.5139604806900024,0.2755856513977051,0.22851601243019104,0.01018797792494297,0.5142896175384521,1
